12350569	1	0.589533
23208813	1	0.442415
18794344	10	0.850505
28874406	10	0.591555
35373693	10	0.549205
28303097	2	0.400866
13008008	10	0.727875
4187144	0	0.527425
22778188	15	0.546797
11824929	10	0.521402
24730917	2	0.355566
7871334	15	0.54725
21874111	4	0.443498
18874054	14	0.410144
20004876	9	0.479085
27474915	4	0.349638
22012345	3	0.512822
23267426	10	0.656736
8729188	10	0.529489
34613634	19	0.486848
9444708	10	0.490104
17539309	1	0.514571
12535937	21	0.430094
27484190	9	0.732755
14079539	3	0.586469
19817709	9	0.224585
30606079	15	0.651551
13623503	11	0.382453
5168806	3	0.554106
2210310	10	0.317785
19993918	9	0.649385
1454519	3	0.368479
33887162	9	0.514387
6735216	9	0.29787
8393555	12	0.615079
2185421	9	0.389451
33423273	11	0.373791
28252844	18	0.435249
209555	9	0.493676
26045569	2	0.635632
805153	9	0.442691
35520427	12	0.591248
1287450	10	0.425642
761588	10	0.408258
935218	9	0.392238
30153998	10	0.297216
3682129	3	0.497196
31605476	3	0.264796
20956516	9	0.882567
29647452	2	0.236107
3134581	3	0.241258
32208662	16	0.325034
30887009	12	0.439396
495392	14	0.355032
13534237	13	0.508837
28923661	9	0.606445
30051794	10	0.26023
14023113	9	0.512558
26123415	15	0.927646
2268703	16	0.494667
27009286	9	0.3459
22804058	15	0.715129
10818450	0	0.562992
22096762	9	0.226916
17689477	10	0.487437
25017050	16	0.391024
23243514	7	0.482712
27527291	9	0.566022
24677711	15	0.583775
18657184	1	0.615981
34931606	15	0.395901
13393774	2	0.24266
12388905	9	0.582949
22247262	11	0.822308
16415938	9	0.735536
1552330	1	0.395844
12869126	10	0.517725
10839197	9	0.595768
17248095	1	0.462566
23208244	2	0.39366
31125927	9	0.774688
24714224	2	0.488419
31144298	10	0.773096
23762621	23	0.53432
25669197	9	0.559049
20052950	9	0.516845
20304993	23	0.489272
32584552	23	0.244774
4706995	10	0.836852
28948651	10	0.53881
1107007	10	0.654417
33006475	10	0.245201
21735951	16	0.660451
5297185	10	0.557353
33056329	2	0.406719
23625722	20	0.472467
20954443	9	0.379948
2643791	10	0.633485
19903847	12	0.497881
27935564	10	0.354343
31372999	10	0.546158
33031077	2	0.380586
22932612	11	0.638911
18134991	3	0.620175
34626236	10	0.880638
577750	12	0.384561
13287623	10	0.452951
16865377	9	0.62319
9469049	1	0.910781
8900256	9	0.553964
21765477	9	0.427453
811590	6	0.368784
26625562	3	0.506549
33914647	6	0.454213
28587020	16	0.242016
18484160	10	0.437841
28711379	4	0.468104
6458218	9	0.397752
2624192	12	0.472079
5842622	10	0.615637
33211562	2	0.523049
34536242	4	0.671971
16463123	9	0.496001
2763274	10	0.624057
33575705	9	0.549568
4428236	1	0.519431
12567956	21	0.343006
547219	9	0.478218
12516053	12	0.48621
3604694	10	0.461749
24469377	2	0.448535
29293748	1	0.706754
19541604	9	0.373387
18161487	10	0.799998
7953567	1	0.485228
3922240	20	0.554087
9939947	2	0.545395
13992972	10	0.381831
3079998	10	0.390668
23471516	9	0.556502
18739468	21	0.443049
18545268	10	0.630893
33672193	10	0.49364
21191021	10	0.467481
33459456	12	0.499189
17216477	14	0.431757
7368307	10	0.430635
10079700	12	0.645995
22063768	9	0.876445
2578482	1	0.345245
31511854	23	0.792135
5939301	10	0.452739
1755757	10	0.525968
19566711	9	0.71679
25235870	23	0.280656
23358370	9	0.915858
14795490	10	0.431236
10921733	1	0.528674
24302667	11	0.525925
3895467	10	0.810556
13675836	10	0.46891
6463407	9	0.451468
31045185	16	0.428955
6628856	9	0.345825
30199806	16	0.644165
30987535	7	0.55335
11276668	9	0.663995
11300655	16	0.336307
19814730	16	0.519315
29515202	2	0.621367
3555730	9	0.738747
322926	18	0.994866
33537392	9	0.5298
17904288	10	0.80289
5395418	11	0.293618
18091460	1	0.668324
1611365	9	0.262708
15063200	3	0.477752
16107155	12	0.443114
4999475	10	0.551552
20566623	22	0.563099
3740512	10	0.398003
23980762	2	0.583111
23959241	7	0.66177
35021328	0	0.349564
4247298	16	0.247789
22004787	0	0.214742
23203101	15	0.48837
31044589	16	0.419511
29227180	12	0.302933
10794077	12	0.490368
307679	4	0.434745
30004414	10	0.445371
15782310	10	0.357464
21068788	11	0.674648
3042319	10	0.781094
21013473	21	0.358086
16115229	12	0.342507
3609207	9	0.526654
20390057	15	0.81808
22497973	4	0.280644
30512127	16	0.39619
23541904	8	0.26145
25758591	9	0.369776
24977821	2	0.612394
26847014	13	0.414598
8508748	12	0.659383
19372982	23	0.516463
13373178	15	0.571829
2287952	10	0.428031
20785809	0	0.637335
9481780	12	0.620336
33269391	2	0.510909
4192222	12	0.370133
34757736	0	0.389171
23174734	14	0.434661
1814421	18	0.50543
26961098	0	0.747866
9111759	23	0.645005
9241259	20	0.926919
19711529	12	0.428234
16309297	10	0.830076
20598083	9	0.829511
32275316	2	0.393559
26604841	10	0.449592
25014535	10	0.654704
15199864	10	0.525011
21878729	9	0.440471
21630458	12	0.563955
11834503	4	0.3523
18683831	23	0.771493
18012953	10	0.374476
33671313	6	0.476299
30560166	10	0.423702
12453594	10	0.586601
34549281	0	0.632662
21971985	12	0.463625
1175008	10	0.356051
1715941	10	0.721589
11885148	9	0.515692
6747146	3	0.334014
18863322	1	0.513804
23102790	12	0.373095
32820790	2	0.572295
11252145	3	0.310848
8041786	7	0.675145
11963873	23	0.513033
6037752	12	0.461256
6062436	10	0.452711
2224873	11	0.357691
5238131	12	0.631887
20681570	10	0.766406
30261296	1	0.330277
33395335	18	0.604991
15351596	3	0.275963
25100500	2	0.342959
10869079	9	0.689799
35012848	4	0.444073
18603560	10	0.57147
35232078	11	0.528276
4808180	10	0.726671
4989938	10	0.373774
6410182	10	0.815449
16083405	9	0.788514
21065472	16	0.652285
23417699	10	0.560158
6051329	18	0.331448
2398269	3	0.324759
25411616	2	0.584897
5929705	1	0.448547
16011418	9	0.639212
17444838	3	0.357424
2670312	9	0.507538
5042581	9	0.745701
14949837	9	0.562582
178479	4	0.323359
25273736	10	0.280008
15972700	9	0.514614
10554654	10	0.502893
21210529	2	0.418399
13262047	10	0.449534
8402369	9	0.34192
8447550	18	0.746234
15806184	9	0.718248
31560638	12	0.475684
11146255	18	0.342017
14774994	10	0.538575
12961768	10	0.331619
4135138	9	0.370291
4668042	10	0.805603
30839946	10	0.717749
33666249	9	0.228395
20753979	2	0.439516
31901528	4	0.421659
35218354	2	0.568503
4198457	10	0.4054
11214129	3	0.411206
21367871	9	0.616264
11513367	9	0.528535
35290662	15	0.364093
10324860	10	0.470288
24125054	9	0.454743
26598398	7	0.42464
26518941	11	0.43566
28168039	20	0.810874
15211653	11	0.633583
7972456	10	0.795583
21533774	7	0.321164
8109884	16	0.229174
9771323	9	0.5912
34475536	9	0.606404
15964797	16	0.623171
25576197	9	0.904831
15847932	2	0.745152
35204112	9	0.493271
35056091	20	0.353096
29835084	12	0.679099
31289382	10	0.488419
35312768	10	0.809713
9030227	10	0.371668
24410407	3	0.646385
27661909	9	0.440993
21274609	9	0.909614
9563362	10	0.411843
1935479	18	0.745309
5758812	16	0.539041
35364385	8	0.23119
2206712	9	0.431071
11483647	18	0.753308
29503952	2	0.926041
6651371	10	0.624209
26433285	9	0.482586
27991051	9	0.379638
3976930	11	0.392798
8105779	10	0.441452
11703253	9	0.471392
8256809	11	0.259682
8480285	10	0.811405
26715904	10	0.381482
25860882	6	0.790395
10815504	10	0.606313
13818800	16	0.28392
12156734	14	0.611837
24138036	23	0.60939
12482126	12	0.365487
16494731	9	0.355193
34058687	2	0.532638
21877918	10	0.303857
12069602	0	0.388756
25911265	2	0.416601
34761896	0	0.326376
15519093	9	0.547279
17829210	10	0.824644
5103884	4	0.440144
9877552	12	0.582134
29517338	2	0.352115
32912220	9	0.65951
6908696	9	0.270642
25179322	14	0.369633
31445014	10	0.680455
29847099	20	0.301928
12558471	12	0.359844
23903842	16	0.734393
30344518	7	0.462807
33048172	9	0.376356
877562	18	0.508269
23891562	3	0.282307
24650532	9	0.555448
1718519	10	0.686661
17903154	1	0.346551
10701209	10	0.681839
32797456	18	0.702635
27046848	1	0.488908
18229796	9	0.669653
27036185	18	0.487948
25248612	10	0.841488
30653066	10	0.700858
20369034	2	0.45248
7475809	9	0.491168
28796754	23	0.578031
21836618	12	0.525795
19161053	5	0.187721
4617938	9	0.271585
5733999	9	0.446667
11363791	9	0.489188
7130719	9	0.925474
1425908	10	0.577541
34091616	10	0.565008
24389563	2	0.518415
24108585	2	0.695399
16540361	10	0.800435
29357	12	0.462555
32689000	9	0.434719
17830318	9	0.337633
25228312	18	0.81832
15256992	9	0.571084
6016992	12	0.267553
8409069	9	0.607651
11718421	10	0.694782
16513260	3	0.466624
31594744	15	0.411462
7607242	14	0.419281
7039784	9	0.408097
29502597	10	0.451329
33175246	10	0.542965
30467812	1	0.403344
14049912	9	0.389325
6505259	10	0.316637
1203317	13	0.327314
35119144	10	0.875387
22460330	9	0.671915
13914104	16	0.557166
31822518	12	0.547626
16696337	9	0.613864
19247140	9	0.447351
18787424	20	0.435263
1068271	3	0.365502
3552785	15	0.657306
20852844	10	0.84441
29454078	15	0.343293
33921944	2	0.630428
16084324	9	0.49236
19318582	14	0.481918
33951467	11	0.871585
2299250	9	0.655365
26193647	20	0.251552
25314102	9	0.651866
3829221	11	0.403424
24156348	10	0.551169
302357	10	0.744237
9069019	10	0.428996
7348397	18	0.351517
15552034	9	0.620592
21606428	1	0.508651
19440081	9	0.543699
10281552	12	0.30494
28812227	15	0.427755
32358048	10	0.671872
770635	18	0.460367
17442293	9	0.468925
30266108	23	0.674885
31301328	15	0.630403
5429221	9	0.670282
16359377	9	0.526417
29520155	9	0.713247
22585065	11	0.3744
28734386	15	0.518151
27530304	18	0.285146
23285389	12	0.632025
23762762	9	0.213277
15901740	1	0.657985
4448590	7	0.709734
20483241	8	0.236753
2867747	9	0.432443
9183573	11	0.59432
1666866	10	0.646587
15569046	10	0.438796
32624505	10	0.372879
28319211	10	0.469652
5469071	10	0.616619
22448369	12	0.313639
5942712	1	0.343073
18430924	10	0.600703
13244120	15	0.488593
23756125	10	0.398434
4069102	7	0.288921
18394465	10	0.396475
4774712	9	0.63811
20013643	10	0.509003
10055249	12	0.744763
11502190	12	0.557103
10793970	1	0.566121
23142691	9	0.461164
30107262	10	0.44437
30389541	12	0.407462
16889168	9	0.547392
32201094	10	0.380015
16635025	18	0.86884
27916317	12	0.28746
27203830	23	0.668077
22966683	10	0.786252
17410779	7	0.350196
12950381	9	0.392064
19068199	2	0.567489
9420190	10	0.324064
18906129	1	0.444239
34044051	0	0.519411
25046942	20	0.411343
7256355	9	0.580037
2183497	10	0.345508
24040353	10	0.437309
27201477	9	0.587858
733435	3	0.480036
34341870	5	0.560934
31449483	23	0.316835
11787965	7	0.293212
8618426	19	0.347775
32963793	0	0.535823
31536081	10	0.420453
3310643	10	0.476227
9717567	16	0.249481
28468311	3	0.328351
22018858	11	0.646074
18985637	5	0.345348
10484943	16	0.48659
28752868	10	0.483562
33151090	9	0.695587
13783862	18	0.423066
21509301	9	0.734791
5834608	16	0.344705
7872620	10	0.796209
27298764	9	0.707283
10922396	12	0.596193
29073386	3	0.423429
20965714	13	0.36408
15949513	10	0.593333
17730950	11	0.490879
29302778	10	0.389993
6854829	10	0.830115
14654289	7	0.397697
21154895	16	0.523399
26068460	1	0.743462
15815622	14	0.389893
11383217	3	0.308872
34768380	3	0.593981
9482617	20	0.585699
21479658	7	0.604001
31060122	10	0.545115
27021531	9	0.827926
908748	9	0.441369
31787632	10	0.529053
20148937	18	0.227463
16441436	9	0.752685
23508457	21	0.277376
18174310	9	0.75095
33975802	8	0.276304
16372575	10	0.670106
1782528	9	0.380635
3811302	1	0.874959
5868100	9	0.432599
30101959	9	0.465302
31241205	15	0.402629
3778096	11	0.422125
14941051	19	0.258036
4035532	10	0.367494
20366549	12	0.432994
32344071	18	0.791643
11931825	10	0.407242
22183948	2	0.420478
19393826	9	0.712452
19707899	12	0.804983
34413742	10	0.553218
14187112	10	0.42003
9111777	9	0.614621
1202535	9	0.482056
21579129	9	0.680139
26743331	10	0.450376
13005319	9	0.401008
8468226	9	0.467683
20224646	3	0.476841
32327232	9	0.543807
11399106	23	0.608438
6759556	4	0.355665
32536800	0	0.674822
25276152	2	0.570572
235258	9	0.50672
29048579	1	0.59564
27624424	9	0.987848
19291126	10	0.543273
22399859	9	0.975385
19512376	4	0.501921
262145	10	0.340623
2165896	10	0.752917
29427516	10	0.582746
14266052	18	0.499097
19596716	9	0.699222
28439868	10	0.376108
11460608	2	0.32037
3171150	12	0.456683
21653378	10	0.699372
12245179	16	0.564063
13155012	12	0.382836
33361399	4	0.235048
34998336	9	0.410528
28901398	10	0.278418
11003769	9	0.638595
17195025	1	0.665989
19718197	15	0.359626
11007071	11	0.7738
28560119	12	0.30561
9051900	9	0.682524
22740727	10	0.324312
21266541	10	0.743804
8491947	9	0.317409
11986158	9	0.591383
2138129	20	0.254255
5439568	3	0.346152
6803002	12	0.402016
8397267	15	0.225345
2468477	10	0.496323
1535752	10	0.676065
10690710	1	0.401404
19629060	6	0.616596
29341760	10	0.541544
8224471	10	0.680959
2893218	3	0.354572
31471417	19	0.516073
9732981	18	0.791209
30863186	3	0.307263
2513415	11	0.531374
15156001	0	0.820597
17180353	1	0.784273
26613865	2	0.425229
27136189	9	0.939336
33550723	10	0.568948
15225385	0	0.479323
271596	9	0.783363
6382900	10	0.496969
27212694	9	0.506536
29457939	9	0.431733
15201005	7	0.574889
6322107	21	0.456044
12053830	18	0.252298
29009746	16	0.792274
4108161	7	0.730017
14152014	2	0.364979
7835147	10	0.303384
20220656	9	0.385072
30903605	12	0.373768
3643951	9	0.561923
23431370	9	0.806574
13553107	12	0.621996
6911600	10	0.486418
32591038	7	0.644422
4671444	9	0.750958
20998124	9	0.405706
4122707	4	0.311158
29888458	2	0.420203
14622622	1	0.492345
6925663	10	0.377203
32637211	10	0.600709
20623379	10	0.792414
4928699	10	0.81565
29536327	21	0.645922
4330922	10	0.417382
31677960	9	0.809589
21005882	4	0.459076
15999448	10	0.491857
19401951	7	0.465637
25882221	10	0.58723
16566780	4	0.335202
18646801	15	0.816754
2258718	18	0.579663
8513740	9	0.570709
4689123	3	0.501893
16017697	10	0.643066
2504590	15	0.524422
21156929	16	0.231243
28821788	2	0.387235
23055355	10	0.531054
31945393	21	0.582968
13503482	18	0.722576
11620354	3	0.480723
7713145	10	0.596336
16549865	11	0.586907
29911073	6	0.633858
496050	9	0.622445
10015480	9	0.310302
21080419	3	0.231759
21453439	16	0.5694
12133923	10	0.734908
13119641	8	0.299235
32876188	9	0.238187
4378750	11	0.533149
7742884	9	0.454604
35078759	19	0.345096
29589852	21	0.439518
21154400	9	0.356723
26496719	9	0.542536
3755305	10	0.466985
2869771	10	0.450802
16258893	9	0.821897
12464204	9	0.841669
1066976	9	0.359915
3862800	1	0.378011
10025280	11	0.293121
17894657	9	0.396648
33327677	2	0.884689
33833350	0	0.649578
17233662	9	0.728106
24470053	4	0.426307
20105005	10	0.28857
13397034	11	0.328786
23371925	10	0.46538
13465850	10	0.527985
14431652	18	0.356472
21375659	18	0.838765
30640181	1	0.191215
18785939	9	0.766244
14466267	12	0.50717
174131	12	0.773827
8563911	10	0.482837
3327020	12	0.520137
9280824	9	0.928529
27717598	10	0.53011
4943127	4	0.478399
9330312	10	0.585109
25640234	4	0.551063
23482145	1	0.492538
32610364	9	0.454049
8486233	9	0.622188
345560	10	0.501383
32392702	10	0.296033
14466087	10	0.355848
17491909	6	0.411458
8705061	9	0.732418
14195300	10	0.699624
19755746	9	0.457652
25668208	2	0.544537
5887351	7	0.513323
5397992	2	0.623173
13475900	10	0.303528
2096444	9	0.691644
15697451	9	0.712885
6005178	1	0.60963
1795992	10	0.465675
12837765	10	0.664927
12751068	9	0.637723
24332698	15	0.425378
18039078	9	0.495521
3632283	18	0.573576
29067064	11	0.276532
32247641	12	0.371011
35113518	3	0.652278
12303894	2	0.372288
29334236	9	0.647107
17732523	12	0.50041
34826279	16	0.711752
14169370	13	0.7193
15910775	10	0.619128
4764611	16	0.358003
330898	10	0.569632
17187315	9	0.670567
8563985	20	0.725759
29542391	12	0.434363
18025073	4	0.46658
1832640	12	0.519452
21708013	3	0.341535
11030546	18	0.709547
33891921	0	0.368819
5578893	21	0.395582
18852774	3	0.412717
21008375	11	0.396119
2383322	1	0.563596
27291791	9	0.366447
28058878	2	0.476934
27105295	2	0.288066
23501809	2	0.633103
14298116	9	0.582388
6155618	12	0.677685
19053297	4	0.336429
10933217	3	0.334362
29072984	15	0.634818
21193453	10	0.18845
17579158	23	0.610479
31162512	21	0.529868
29635265	19	0.649058
24903771	10	0.450237
33607957	9	0.424651
23828229	2	0.20477
553175	9	0.607332
35128182	12	0.423035
3755520	10	0.540389
17869397	23	0.187026
15258288	7	0.517425
31080966	18	0.527283
31110059	2	0.503634
3927456	9	0.294353
31724977	12	0.634456
14750629	1	0.983918
17251277	10	0.537238
17229169	18	0.876472
23983895	10	0.699225
106820	10	0.761045
27035359	7	0.515464
11366547	4	0.326404
16010117	10	0.467887
20068593	19	0.358284
29509392	0	0.31212
26420450	9	0.492756
29074285	2	0.538199
13005966	12	0.675552
10418874	10	0.612169
2901550	10	0.699303
3702379	10	0.256543
14997247	10	0.691172
18377564	14	0.389248
10660444	20	0.645407
22998731	2	0.663298
23669424	2	0.276643
27007049	6	0.823051
10799640	9	0.452165
2256723	9	0.730426
3325535	16	0.320682
16723931	15	0.278094
13755195	11	0.541062
17811681	10	0.674584
5572827	9	0.356111
13450791	21	0.368234
26229058	19	0.584058
28638622	10	0.359549
16780184	12	0.730453
26761966	16	0.3279
18712093	2	0.508709
398537	10	0.475061
4943467	10	0.595384
32938125	13	0.198803
35196331	10	0.365958
5958141	9	0.473864
29708850	21	0.315958
14572793	10	0.404066
22399892	16	0.287141
14456789	16	0.440274
13371990	12	0.794549
29147434	10	0.552585
15112449	9	0.792012
28980373	2	0.489037
19145735	12	0.339315
18191040	10	0.555431
25341980	4	0.304769
9755789	9	0.368067
18656369	0	0.435285
20825882	3	0.457849
13073285	9	0.252908
14085881	10	0.418946
35276203	12	0.461195
10964434	1	0.357728
303028	10	0.732207
24306534	3	0.362397
17641031	12	0.296724
31859023	18	0.776069
9728538	12	0.526063
27123182	2	0.617905
18678568	0	0.442191
7011736	9	0.257188
6761653	18	0.880186
22696149	11	0.721707
34290980	4	0.45584
31279541	15	0.485744
5394360	9	0.483337
14304996	9	0.863188
7705622	3	0.378147
30737432	16	0.291402
18744652	10	0.849021
17968324	16	0.351314
26615224	9	0.88329
8640228	11	0.905467
10968449	10	0.899431
23252967	10	0.493378
3893644	9	0.447032
24174575	10	0.287475
33063250	9	0.305532
27980747	23	0.338264
8318	10	0.328174
20494530	10	0.631913
1325075	9	0.434125
4636261	9	0.519027
8166494	10	0.518248
33398700	12	0.355551
30186681	11	0.678236
7430498	5	0.485638
8017642	10	0.617027
4725614	9	0.445004
2151166	18	0.511874
2084391	21	0.267366
27331638	9	0.459989
21245796	6	0.216337
3336723	10	0.737152
20945409	3	0.384458
20205729	10	0.636781
4768426	20	0.418441
13271231	11	0.388215
21717098	2	0.482966
8977002	10	0.705097
4291618	10	0.771002
11090734	12	0.571292
11024880	14	0.314042
5722255	9	0.549869
17455521	10	0.349782
1399505	18	0.554366
25467037	12	0.586179
24948882	4	0.488785
29328124	15	0.559686
22710398	9	0.655185
6473352	12	0.493709
14580777	9	0.561826
32190739	1	0.338764
22900570	1	0.924122
32545993	18	0.448522
33280403	10	0.441554
14870163	10	0.389653
29583923	2	0.480288
24961538	14	0.33047
8710870	10	0.439354
16002369	12	0.779605
33265352	12	0.634714
31716818	10	0.388417
6074776	12	0.513333
11075742	15	0.377589
14684069	16	0.210119
19468717	10	0.427857
32548710	14	0.351695
30571604	10	0.662842
25743379	10	0.234581
9687750	10	0.853494
11254086	12	0.270086
17442828	12	0.397988
32010047	9	0.442995
9193376	1	0.745839
18451631	10	0.79709
70170	12	0.429706
2515834	12	0.239493
27440977	11	0.233393
34162532	9	0.325745
9254788	7	0.318349
28771743	12	0.359678
9802259	10	0.620623
932052	18	0.497823
16592656	9	0.447096
34806866	12	0.513943
10454946	11	0.793719
32844748	15	0.846114
31166150	9	0.293413
27874233	10	0.501459
30449587	15	0.513743
20802219	11	0.689281
31887890	20	0.487693
24991853	10	0.787744
31667501	11	0.672642
20829417	10	0.554656
11091205	9	0.85608
9788349	10	0.680875
17553508	2	0.371419
5695230	9	0.402457
3846237	9	0.740069
3784062	10	0.554887
2954036	10	0.84914
8091607	16	0.641425
22476993	10	0.425244
14485122	10	0.737266
31248764	4	0.457672
32955580	10	0.36533
22948368	13	0.381539
15694433	8	0.328193
29433292	6	0.218265
16233185	4	0.329904
29079737	15	0.461352
1730407	9	0.544275
12392629	7	0.814632
17358268	1	0.374938
30351707	10	0.383756
16978578	1	0.735578
11936463	10	0.771096
651787	10	0.343501
24142666	9	0.813971
2419791	16	0.342847
11573144	7	0.570009
28972769	11	0.596536
150167	14	0.303358
20422831	9	0.54277
168798	20	0.403032
5542840	10	0.525927
7315033	11	0.670617
3840972	9	0.564762
34763022	0	0.558157
17389293	0	0.600869
18840261	19	0.403537
3850859	19	0.276708
6880342	12	0.518241
21633948	9	0.687485
16100034	10	0.507063
22665972	15	0.654603
29670808	10	0.528036
34214806	14	0.600135
4888240	10	0.432798
23872013	10	0.673
34302394	10	0.339836
656787	10	0.638355
11607566	10	0.619696
31277739	9	0.389186
10947694	1	0.674644
10735529	9	0.396576
13030895	9	0.514491
30236308	18	0.43269
19350167	12	0.417795
33098507	3	0.49907
27076532	9	0.483031
11643913	10	0.415833
6860891	10	0.343469
9660967	14	0.3742
20703676	23	0.625783
27149890	3	0.397368
29207589	9	0.827839
28501207	20	0.769147
33411726	2	0.793165
29855466	1	0.42443
21046062	19	0.380921
28175411	2	0.620524
31826233	2	0.666677
17162937	2	0.646549
11532938	11	0.305563
28545728	0	0.838899
13410248	10	0.668556
341585	10	0.660576
158139	9	0.377344
12526383	5	0.547078
27567653	9	0.946247
16997217	10	0.538124
28682272	2	0.538457
32608011	10	0.468905
15875730	7	0.674731
22051102	14	0.52762
3982502	1	0.711241
